 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,117903194,15,15,1268,4728,607,0,84.53333333,158.0311301,1460,0,315.2,498.4307088,50.85528048,0.254446033,4065627.379,15100000.0,58800000,1,118000000,8421656.714,21300000.0,58800000,32,118000000,8412105.0,21300000.0,58900000,1,0,0,0,0,312,312,0.127223017,0.127223017,0,1460,193.4193548,377.0680552,142180.3183,0,0,0,1,0,0,0,0,1,199.8666667,84.53333333,315.2,312,0,0,0,0,0,0,15,1268,15,4728,8192,128,14,20,264706.5,186505.7775,396586,132827,58600000.0,246535.6077,58800000,58400000,BENIGN
443,778226,6,6,969,521,517,0,161.5,234.1783508,353,0,86.83333333,140.7826931,1914.610923,15.41968528,70747.81818,106600.0849,319814,3,628728,125745.6,130017.7874,319814,159,629731,125946.2,203709.1081,468755,3,0,0,0,0,200,200,7.709842642,7.709842642,0,517,114.6153846,183.5422469,33687.75641,0,0,0,1,0,0,0,0,1,124.1666667,161.5,86.83333333,200,0,0,0,0,0,0,6,969,6,521,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91395,1,1,53,248,53,53,53.0,0.0,248,248,248.0,0.0,3293.396794,21.88303518,91395.0,0.0,91395,91395,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.94151759,10.94151759,53,248,118.0,112.5833025,12675.0,0,0,0,0,0,0,0,0,1,177.0,53.0,248.0,32,0,0,0,0,0,0,1,53,1,248,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,31985,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62.52931061,31985.0,0.0,31985,31985,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.26465531,31.26465531,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,346,77,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,106,268,53,53,53.0,0.0,134,134,134.0,0.0,2200000.0,23529.41176,56.66666667,92.08872533,163,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,53,134,85.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,106.75,53.0,134.0,40,0,0,0,0,0,0,2,106,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5149,63,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,12077,2,2,64,142,32,32,32.0,0.0,71,71,71.0,0.0,17057.2162,331.2080815,4025.666667,6960.535492,12063,4,10,10.0,0.0,10,10,4,4.0,0.0,4,4,0,0,0,0,64,64,165.6040407,165.6040407,32,71,47.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,59.5,32.0,71.0,64,0,0,0,0,0,0,2,64,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59377,84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116079632,17,15,426,2489,426,0,25.05882353,103.3201763,1448,0,165.9333333,444.6006983,25.11207134,0.275672824,3744504.258,4915046.221,10200000,7,116000000,7254977.0,4634127.968,10200000,238,113000000,8049500.143,4351573.243,10200000,203,0,0,0,0,552,488,0.146451188,0.129221636,0,1448,88.33333333,311.4667585,97011.54167,0,0,0,1,0,0,0,0,0,91.09375,25.05882353,165.9333333,552,0,0,0,0,0,0,17,426,15,2489,29200,939,1,32,28657.45455,18205.55194,83549,23093,10200000.0,2184.616825,10200000,10200000,BENIGN
80,66930,3,4,432,2280,426,0,144.0,244.2375892,2266,2,570.0,1130.668239,40519.94621,104.5868818,11155.0,16685.09212,32694,5,33156,16578.0,23000.76938,32842,314,34236,11412.0,18831.6434,33148,5,0,0,0,0,72,84,44.82294935,59.76393247,0,2266,339.0,792.5524769,628139.4286,0,0,0,1,0,0,0,0,1,387.4285714,144.0,570.0,72,0,0,0,0,0,0,3,432,4,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51166,179,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,67039.10615,11173.18436,179.0,0.0,179,179,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5586.592179,5586.592179,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,127,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117114217,606,1049,8303,1622227,751,0,13.70132013,69.93913457,2920,0,1546.450906,488.0136086,13922.56245,14.13150378,70806.66082,820871.9301,10200000,0,117000000,193552.2595,1351075.941,10200000,3,117000000,111735.7538,1030974.345,10200000,1,0,0,0,0,12540,21124,5.174435824,8.957067954,0,2920,984.6195652,835.722317,698431.7911,0,0,0,1,0,0,0,0,1,985.2145015,13.70132013,1546.450906,12540,0,0,0,0,0,0,606,8303,1049,1622227,8192,39,571,20,592887.2727,1916070.773,6370058,14968,10100000.0,59502.36106,10200000,9999463,BENIGN
50659,2346,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,20886.61552,1705.029838,782.0,1308.793719,2293,2,2295,1147.5,1619.981636,2293,2,0,0.0,0.0,0,0,0,0,0,0,60,20,1278.772379,426.2574595,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23388,1,1,72,133,72,72,72.0,0.0,133,133,133.0,0.0,8765.178724,85.51393877,23388.0,0.0,23388,23388,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.75696939,42.75696939,72,133,92.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,138.5,72.0,133.0,32,0,0,0,0,0,0,1,72,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35451,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,65,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48078,1,1,58,122,58,58,58.0,0.0,122,122,122.0,0.0,3743.916136,41.59906818,48078.0,0.0,48078,48078,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.79953409,20.79953409,58,122,79.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,119.0,58.0,122.0,40,0,0,0,0,0,0,1,58,1,122,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23947,2,2,76,258,38,38,38.0,0.0,129,129,129.0,0.0,13947.46732,167.0355368,7982.333333,13819.74473,23940,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.51776841,83.51776841,38,129,74.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,93.0,38.0,129.0,40,0,0,0,0,0,0,2,76,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2875,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,24107,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.9634546,24107.0,0.0,24107,24107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.4817273,41.4817273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,62,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,199,2,2,94,222,47,47,47.0,0.0,111,111,111.0,0.0,1587939.698,20100.50251,66.33333333,74.21814693,148,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,10050.25126,10050.25126,47,111,72.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,90.75,47.0,111.0,64,0,0,0,0,0,0,2,94,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2898,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,22429.26156,1035.196687,1449.0,2043.538598,2894,4,2898,1449.0,2043.538598,2894,4,0,0.0,0.0,0,0,0,0,0,0,60,0,1035.196687,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,63488,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23457,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,5030.481306,85.26239502,23457.0,0.0,23457,23457,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.63119751,42.63119751,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4680983,11,11,999,3950,267,0,90.81818182,96.62486034,1448,0,359.0909091,569.9183195,1057.256563,4.699867528,222903.9524,461355.9925,1660219,4,2925801,292580.1,474761.0369,1572023,186,4585628,458562.8,623903.9137,1660219,9,0,0,0,0,360,360,2.349933764,2.349933764,0,1448,215.173913,414.8205145,172076.0593,0,0,0,1,0,0,0,0,1,224.9545455,90.81818182,359.0909091,360,0,0,0,0,0,0,11,999,11,3950,29200,254,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,124556,8,5,511,4131,191,0,63.875,76.79553093,1430,0,826.2,754.4913518,37268.37728,104.3707248,10379.66667,14662.04831,36854,3,124556,17793.71429,20531.42424,51365,3,51665,12916.25,17396.2899,37053,177,0,0,0,0,172,112,64.22813835,40.14258647,0,1430,331.5714286,570.0762047,324986.8791,0,0,0,1,0,0,0,0,0,357.0769231,63.875,826.2,172,0,0,0,0,0,0,8,511,5,4131,8192,343,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1687500.0,20833.33333,64.0,69.72087205,140,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10416.66667,10416.66667,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53343,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,127,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,993100,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.12506293,6.041687645,198620.0,271080.4366,499563,470,992287,496143.5,5500.583651,500033,492254,992398,496199.0,5907.17005,500376,492022,0,0,0,0,92,60,3.020843822,3.020843822,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,210,2,2,58,186,29,29,29.0,0.0,93,93,93.0,0.0,1161904.762,19047.61905,70.0,80.29321266,159,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9523.809524,9523.809524,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29.0,93.0,64,0,0,0,0,0,0,2,58,2,186,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116239848,24,23,1531,8815,360,0,63.79166667,122.5539736,1703,0,383.2608696,642.644976,89.00562224,0.404336386,2526953.217,4323357.925,10100000,3,116000000,5053906.435,5010336.931,10100000,3,111000000,5042185.818,5130144.625,10100000,49,0,0,0,0,492,604,0.206469644,0.197866742,0,1703,215.5416667,476.6326905,227178.7216,0,0,0,1,0,0,0,0,0,220.1276596,63.79166667,383.2608696,492,0,0,0,0,0,0,24,1531,23,8815,8192,1047,23,20,50824.58333,95819.74728,355093,23095,9635829.167,1369743.218,10100000,5288256,BENIGN
53,158,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1746835.443,25316.4557,52.66666667,87.75724092,154,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,12658.22785,12658.22785,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,375,1,1,65,142,65,65,65.0,0.0,142,142,142.0,0.0,552000.0,5333.333333,375.0,0.0,375,375,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2666.666667,2666.666667,65,142,90.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,136.0,65.0,142.0,32,0,0,0,0,0,0,1,65,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47986,2,2,76,274,38,38,38.0,0.0,137,137,137.0,0.0,7293.794023,83.35764598,15995.33333,27700.39989,47981,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,41.67882299,41.67882299,38,137,77.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,97.0,38.0,137.0,64,0,0,0,0,0,0,2,76,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,255,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2447058.824,15686.27451,85.0,141.1630263,248,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7843.137255,7843.137255,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23205,1,1,66,98,66,66,66.0,0.0,98,98,98.0,0.0,7067.442362,86.18832148,23205.0,0.0,23205,23205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,43.09416074,43.09416074,66,98,76.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,115.0,66.0,98.0,20,0,0,0,0,0,0,1,66,1,98,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,259,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2409266.409,15444.01544,86.33333333,143.4724131,252,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7722.007722,7722.007722,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,863779,18,11,1442,5045,864,0,80.11111111,204.8764014,2836,0,458.6363636,837.6358723,7510.022818,33.57340246,30849.25,62778.85352,297864,15,863779,50810.52941,79227.23968,297864,50,674571,67457.1,104715.7802,334279,189,0,0,0,0,584,360,20.83866359,12.73473886,0,2836,216.2333333,549.4993761,301949.5644,0,0,0,1,0,0,0,0,0,223.6896552,80.11111111,458.6363636,584,0,0,0,0,0,0,18,1442,11,5045,29200,370,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,96775,8,4,546,2988,193,0,68.25,79.86908932,1522,0,747.0,859.4734822,36517.69569,123.9989667,8797.727273,12030.89621,28628,3,96775,13825.0,13672.97922,31294,3,33935,11311.66667,17359.77639,31318,226,0,0,0,0,172,92,82.66597778,41.33298889,0,1522,271.8461538,545.3847031,297444.4744,0,0,0,1,0,0,0,0,0,294.5,68.25,747.0,172,0,0,0,0,0,0,8,546,4,2988,8192,16,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197626,1,1,51,115,51,51,51.0,0.0,115,115,115.0,0.0,839.9704492,10.12012589,197626.0,0.0,197626,197626,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.060062947,5.060062947,51,115,72.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,108.5,51.0,115.0,32,0,0,0,0,0,0,1,51,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32398,2,2,76,352,38,38,38.0,0.0,176,176,176.0,0.0,13210.69202,123.4644114,10799.33333,18700.66395,32393,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,61.73220569,61.73220569,38,176,93.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,116.5,38.0,176.0,64,0,0,0,0,0,0,2,76,2,352,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,65715,4,2,160,136,40,40,40.0,0.0,68,68,68.0,0.0,4504.298866,91.3033554,13143.0,18001.83328,33703,3,32009,10669.66667,18473.47656,32001,4,3,3.0,0.0,3,3,0,0,0,0,104,40,60.8689036,30.4344518,40,68,48.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,56.0,40.0,68.0,104,0,0,0,0,0,0,4,160,2,136,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,267,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2337078.652,14981.27341,89.0,148.0911881,260,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,7490.636704,7490.636704,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56762,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,52631.57895,52631.57895,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,301,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,432415,8,10,914,7535,517,0,114.25,196.1389813,1521,0,753.5,759.1415107,19539.10017,41.62667808,25436.17647,56259.26734,143362,2,432296,61756.57143,76842.302,144187,48,289064,32118.22222,63307.41304,144033,2,0,0,0,0,172,212,18.50074581,23.12593226,0,1521,444.6842105,644.6733068,415603.6725,0,0,0,1,0,0,0,0,1,469.3888889,114.25,753.5,172,0,0,0,0,0,0,8,914,10,7535,8192,245,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,574,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,243902.439,3484.320557,574.0,0.0,574,574,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1742.160279,1742.160279,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,20,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,41061,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2337.984949,48.70801978,41061.0,0.0,41061,41061,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24.35400989,24.35400989,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116989363,30,28,3974,13271,2651,0,132.4666667,500.0186709,1418,0,473.9642857,655.5449236,147.4065638,0.495771569,2052444.965,3994346.459,10000000,1,117000000,4034115.966,4889690.55,10000000,1,111000000,4124256.556,5004674.858,10100000,2,0,0,0,0,968,904,0.25643357,0.239337999,0,2651,292.2881356,596.3884423,355679.1742,0,0,0,1,0,0,0,0,0,297.3275862,132.4666667,473.9642857,968,0,0,0,0,0,0,30,3974,28,13271,29200,404,5,32,107607.6667,244329.0176,883451,36655,9641502.583,1273537.488,10000000,5597505,BENIGN
53,174,2,2,106,202,53,53,53.0,0.0,101,101,101.0,0.0,1770114.943,22988.50575,58.0,60.62177826,123,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11494.25287,11494.25287,53,101,72.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,90.25,53.0,101.0,64,0,0,0,0,0,0,2,106,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,161159,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,74.46062584,12.41010431,161159.0,0.0,161159,161159,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.205052153,6.205052153,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51584,44147,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,407.7287245,113.257979,11036.75,22040.17649,44097,0,44147,44147.0,0.0,44147,44147,4,2.0,2.828427125,4,0,0,0,0,0,64,60,45.30319161,67.95478741,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,61,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179323,1,1,54,132,54,54,54.0,0.0,132,132,132.0,0.0,1037.234487,11.15305901,179323.0,0.0,179323,179323,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.576529503,5.576529503,54,132,80.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,120.0,54.0,132.0,32,0,0,0,0,0,0,1,54,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51667,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,4954.806743,77.41885536,17222.33333,29826.49227,51663,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,38.70942768,38.70942768,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,64,0,0,0,0,0,0,2,76,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96285,2,2,64,186,32,32,32.0,0.0,93,93,93.0,0.0,2596.458431,41.54333489,32095.0,55584.10849,96278,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,20.77166745,20.77166745,32,93,56.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,70.5,32.0,93.0,40,0,0,0,0,0,0,2,64,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51346,59,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16949.15254,16949.15254,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,599,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,130603,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,29738.97996,91.88150349,11873.0,15561.5025,41259,48,130603,21767.16667,19400.03173,50205,1118,61416,15354.0,25061.00545,52454,48,0,0,0,0,152,112,53.5975437,38.28395979,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115414866,36,35,847,37357,495,0,23.52777778,89.43616594,3457,0,1067.342857,975.5980652,331.0145506,0.615172052,1648783.8,3734959.285,10200000,1,115000000,3297567.6,4775893.298,10200000,18,112000000,3308684.676,4848221.101,10200000,78,0,0,0,0,1292,1128,0.311918224,0.303253829,0,3457,530.6111111,857.9541758,736085.3678,0,0,0,1,0,0,0,0,0,538.084507,23.52777778,1067.342857,1292,0,0,0,0,0,0,36,847,35,37357,29200,61,4,32,27258.72727,38936.78152,144642,15054,10200000.0,67047.71365,10200000,10000000,BENIGN
